schlcode,classid,c_size,classize,avgverb,avgmath,instrument,avg4_verb,avg4_math
11005,1,54,28,70.57,74.11,27.0,65.7699966430664,64.94000244140625
11005,2,54,26,75.0,71.11,27.0,65.7699966430664,64.94000244140625
11006,1,37,22,75.47,64.0,37.0,61.40653135338608,56.852707862854004
11006,2,37,15,60.6475,50.0,37.0,61.40653135338608,56.852707862854004
11009,1,32,32,73.97,68.38,32.0,78.37000274658203,76.69999694824219
11010,1,68,34,69.55,59.86,34.0,74.48500061035156,64.09791819254558
11010,2,68,34,68.13,61.9,34.0,74.48500061035156,64.09791819254558
11013,1,86,30,65.57,61.1,28.666666666666668,64.00000112564837,64.99999837406347
11013,2,86,26,69.92,59.42,28.666666666666668,64.00000112564837,64.99999837406347
11013,3,86,31,73.14,66.37,28.666666666666668,64.00000112564837,64.99999837406347
11015,1,95,32,79.66,76.57,31.666666666666668,83.99999937169692,79.99999802533318
11015,2,95,32,75.94,71.29,31.666666666666668,83.99999937169692,79.99999802533318
11015,3,95,31,84.89,81.04,31.666666666666668,83.99999937169692,79.99999802533318
11017,2,77,39,70.37,65.78,38.5,64.12111013906973,66.33024415737245
11017,1,77,38,71.71129,68.50467,38.5,64.12111013906973,66.33024415737245
11020,1,97,31,78.31,71.3,32.333333333333336,74.8582594498344,76.01535044925313
11020,2,97,33,78.1,77.26,32.333333333333336,74.8582594498344,76.01535044925313
11020,3,97,33,77.21,73.3,32.333333333333336,74.8582594498344,76.01535044925313
11021,1,58,30,72.64,57.86,29.0,74.9999982393705,71.0000017606295
11021,2,58,28,67.71,56.54,29.0,74.9999982393705,71.0000017606295
11027,2,97,34,81.03,71.09,32.333333333333336,76.61322726998277,71.14010562691637
11027,3,97,29,73.38,65.21,32.333333333333336,76.61322726998277,71.14010562691637
11027,1,97,34,73.25871,64.48303,32.333333333333336,76.61322726998277,71.14010562691637
11029,1,70,34,65.19,56.23,35.0,64.753659643778,59.69670742314036
11029,2,70,36,74.38559,57.70206,35.0,64.753659643778,59.69670742314036
11031,1,42,23,74.57,67.09,21.0,76.75000179515166,71.76366209648025
11031,2,42,19,69.06,64.41,21.0,76.75000179515166,71.76366209648025
11032,1,95,32,61.07,49.52,31.666666666666668,61.99999989548775,60.99999895095825
11032,2,95,31,68.97,59.5,31.666666666666668,61.99999989548775,60.99999895095825
11032,3,95,29,62.62,60.29,31.666666666666668,61.99999989548775,60.99999895095825
11034,2,56,28,70.59,64.75,28.0,66.02887419579734,62.205479452054796
11034,1,56,28,71.41,67.296295,28.0,66.02887419579734,62.205479452054796
11044,1,11,17,69.25,55.58,11.0,62.13999938964844,51.86000061035156
11045,1,76,38,74.85,68.58,38.0,73.66826741536458,69.10693166097005
11045,2,76,38,75.14167,67.46833,38.0,73.66826741536458,69.10693166097005
11048,1,74,38,82.03,67.76,37.0,81.02200126647949,80.64700088500976
11048,2,74,36,75.65,75.35,37.0,81.02200126647949,80.64700088500976
11054,1,35,35,68.0,63.0,35.0,66.63948822021484,63.19463497254907
11058,1,82,25,72.67,62.57,27.333333333333332,72.58000183105469,63.970001220703125
11058,2,82,29,72.32,62.58,27.333333333333332,72.58000183105469,63.970001220703125
11058,3,82,26,76.32,53.78,27.333333333333332,72.58000183105469,63.970001220703125
11061,1,46,16,61.64,44.27,23.0,65.99999930641867,55.0000005086263
11061,2,46,30,73.75,57.08,23.0,65.99999930641867,55.0000005086263
11064,1,40,40,52.77,48.73,40.0,52.20000076293945,45.099998474121094
11065,1,20,20,73.67,67.5,20.0,65.86000061035156,60.31999969482422
11067,1,62,22,61.0,47.71,31.0,52.99999910242417,55.00000067318187
11067,2,62,29,66.42,51.54,31.0,52.99999910242417,55.00000067318187
11072,1,41,21,71.84,68.89,20.5,69.91377817789713,66.28977745903863
11072,2,41,20,72.152,61.3045,20.5,69.91377817789713,66.28977745903863
11073,1,60,30,84.93,72.36,30.0,82.3762163729281,75.95250015258789
11073,2,60,30,72.8,65.48,30.0,82.3762163729281,75.95250015258789
11106,2,58,29,80.1,77.6,29.0,77.6150016784668,67.61222231829608
11106,1,58,29,86.411766,78.47059,29.0,77.6150016784668,67.61222231829608
11108,1,12,12,57.09,48.75,12.0,52.36000061035156,50.18000030517578
11109,1,119,24,72.09,64.13,39.666666666666664,79.00000238418579,73.99999945013373
11109,2,119,26,82.52,70.52,39.666666666666664,79.00000238418579,73.99999945013373
11109,3,119,32,81.25,67.09,39.666666666666664,79.00000238418579,73.99999945013373
11109,4,119,26,70.92,63.31,39.666666666666664,79.00000238418579,73.99999945013373
11111,1,106,33,74.79,63.86,35.333333333333336,66.99999976403934,65.99999893817704
11111,2,106,30,72.73,56.22,35.333333333333336,66.99999976403934,65.99999893817704
11111,3,106,31,76.9,62.33,35.333333333333336,66.99999976403934,65.99999893817704
11115,1,57,30,76.53,58.44,28.5,68.77799835205079,58.66666603088379
11115,2,57,27,73.0875,61.9968,28.5,68.77799835205079,58.66666603088379
11117,1,66,28,67.46,62.59,33.0,65.03079453725664,57.4523429274559
11117,2,66,27,62.66,57.63,33.0,65.03079453725664,57.4523429274559
11119,1,83,29,75.68,48.07,27.666666666666668,72.00000158532873,64.00000009908305
11119,2,83,24,69.43,55.81,27.666666666666668,72.00000158532873,64.00000009908305
11119,3,83,30,81.96,62.79,27.666666666666668,72.00000158532873,64.00000009908305
11120,2,106,35,71.76,54.39,35.333333333333336,65.65060020446778,57.18096116872934
11120,3,106,35,69.16,55.45,35.333333333333336,65.65060020446778,57.18096116872934
11120,1,106,36,75.31724,58.299355,35.333333333333336,65.65060020446778,57.18096116872934
11126,1,47,22,66.48,53.91,23.5,67.04499816894531,58.135000228881836
11126,2,47,25,66.43,54.96,23.5,67.04499816894531,58.135000228881836
11127,1,29,29,78.03,62.78,29.0,71.0,61.0
11128,1,79,22,79.09,81.43,39.5,75.22000122070312,77.76000213623047
11128,2,79,31,78.11,74.39,39.5,75.22000122070312,77.76000213623047
11128,3,79,26,80.08,75.46,39.5,75.22000122070312,77.76000213623047
11132,1,106,35,75.79,61.15,35.333333333333336,78.99999929844648,66.99999868458715
11132,2,106,32,76.1,66.55,35.333333333333336,78.99999929844648,66.99999868458715
11132,3,106,31,74.45,56.21,35.333333333333336,78.99999929844648,66.99999868458715
11133,1,29,29,80.0,72.0,29.0,76.95999908447266,80.56999969482422
11134,1,60,28,84.65,69.74,30.0,70.55836149121895,55.73935385673277
11134,2,60,32,82.93,69.8,30.0,70.55836149121895,55.73935385673277
11135,2,65,33,80.5,79.86,32.5,81.02743028913225,78.11828722272601
11135,1,65,32,79.48276,72.14,32.5,81.02743028913225,78.11828722272601
11144,1,80,27,66.08,56.12,40.0,67.99999816159168,63.0
11144,2,80,26,69.96,60.36,40.0,67.99999816159168,63.0
11144,3,80,27,62.26,61.96,40.0,67.99999816159168,63.0
11150,1,101,34,73.97,72.61,33.666666666666664,75.99999866929166,69.99999875800555
11150,2,101,33,70.71,66.1,33.666666666666664,75.99999866929166,69.99999875800555
11150,3,101,34,71.31,68.53,33.666666666666664,75.99999866929166,69.99999875800555
11151,2,42,22,69.28,48.95,21.0,58.5,53.22999954223633
11151,1,42,20,52.72,49.052776,21.0,58.5,53.22999954223633
11152,1,68,34,74.1,73.06,34.0,75.36324667001699,69.50584233271611
11152,2,68,34,79.53,75.5,34.0,75.36324667001699,69.50584233271611
11159,1,50,26,80.78,74.56,25.0,69.99999819303814,66.99999859458522
11159,2,50,24,70.21,58.83,25.0,69.99999819303814,66.99999859458522
11161,1,40,18,77.29,61.83,40.0,73.17499923706055,64.17666659884982
11161,2,40,22,73.14619,62.145714,40.0,73.17499923706055,64.17666659884982
11165,1,21,21,77.67,78.17,21.0,78.29000091552734,66.70999908447266
11168,1,24,24,73.26,58.48,24.0,70.5,68.37999725341797
11170,1,67,43,85.19,74.25,33.5,81.00000122070313,71.99999919690583
11170,2,67,24,86.09,77.52,33.5,81.00000122070313,71.99999919690583
11171,1,74,33,77.48,70.66,37.0,74.93199844360352,72.01666793823242
11171,2,74,41,69.85,63.49,37.0,74.93199844360352,72.01666793823242
11172,1,13,13,86.0,81.27,13.0,75.33000183105469,79.0
11181,1,64,32,71.96,68.32,32.0,74.0,73.0
11181,2,64,32,72.79,59.64,32.0,74.0,73.0
11182,1,46,23,79.39,69.35,23.0,71.20500183105469,63.415000915527344
11182,2,46,23,82.763336,74.90238,23.0,71.20500183105469,63.415000915527344
11183,1,79,39,78.25,64.06,39.5,74.14500033470893,68.92077049842247
11183,2,79,40,76.37,68.21,39.5,74.14500033470893,68.92077049842247
11184,1,81,41,78.89,74.71,27.0,78.00000008203651,71.99999813323325
11184,2,81,40,82.89,77.89,27.0,78.00000008203651,71.99999813323325
11187,1,115,37,74.89,67.83,38.333333333333336,76.99999776017775,72.00000090992779
11187,2,115,39,79.2,73.69,38.333333333333336,76.99999776017775,72.00000090992779
11187,3,115,40,81.27,84.08,38.333333333333336,76.99999776017775,72.00000090992779
11188,2,60,25,70.67,47.33,30.0,58.405945958317936,39.08555603027344
11188,1,60,30,56.652412,39.416553,30.0,58.405945958317936,39.08555603027344
11189,1,32,32,77.1,81.22,32.0,76.62999725341797,59.06999969482422
11190,2,81,27,69.96,63.15,27.0,70.75321131576726,68.18634349543873
11190,3,81,27,77.13,67.88,27.0,70.75321131576726,68.18634349543873
11190,1,81,27,72.1968,72.78593,27.0,70.75321131576726,68.18634349543873
11196,1,28,28,81.26,73.22,28.0,73.66000366210938,69.06999969482422
11201,1,99,35,78.24,67.38,33.0,71.00000060232063,71.00000019314923
11201,2,99,30,80.96,72.29,33.0,71.00000060232063,71.00000019314923
11201,3,99,34,77.72,70.97,33.0,71.00000060232063,71.00000019314923
11203,1,23,23,82.24,66.76,23.0,71.91000366210938,71.87000274658203
11205,1,20,20,78.0,70.0,20.0,76.5199966430664,69.31999969482422
11207,1,75,25,64.48,61.61,37.5,76.36779426125919,67.9854552529075
11207,2,75,27,68.19,66.96,37.5,76.36779426125919,67.9854552529075
11207,3,75,23,75.04,70.08,37.5,76.36779426125919,67.9854552529075
11209,1,33,33,76.16,59.41,33.0,68.0,65.0
11212,1,32,32,82.59,78.03,32.0,78.41000366210938,74.55999755859375
11213,2,101,36,76.83,75.14,33.666666666666664,76.14499921065111,66.32679592984394
11213,3,101,32,75.29,69.42,33.666666666666664,76.14499921065111,66.32679592984394
11213,1,101,33,81.82212,70.998184,33.666666666666664,76.14499921065111,66.32679592984394
11217,1,102,31,67.56,55.09,34.0,69.00000025262896,59.00000030315475
11217,2,102,35,71.17,65.37,34.0,69.00000025262896,59.00000030315475
11217,3,102,36,70.67,64.31,34.0,69.00000025262896,59.00000030315475
11218,2,107,32,77.53,73.93,35.666666666666664,73.92061968931218,68.84639197280727
11218,3,107,31,66.57,67.77,35.666666666666664,73.92061968931218,68.84639197280727
11218,1,107,32,71.9,65.53125,35.666666666666664,73.92061968931218,68.84639197280727
11220,1,138,36,75.81,65.25,34.5,78.99999895962802,76.0
11220,2,138,34,79.23,75.87,34.5,78.99999895962802,76.0
11220,3,138,34,84.57,72.68,34.5,78.99999895962802,76.0
11220,4,138,34,83.06,79.91,34.5,78.99999895962802,76.0
11221,1,94,38,79.66,71.37,31.333333333333332,78.00000137880625,74.99999944847751
11222,1,75,26,79.42,67.71,37.5,63.999998917450775,53.99999994913737
11222,2,75,25,75.83,67.48,37.5,63.999998917450775,53.99999994913737
11222,3,75,24,70.23,65.57,37.5,63.999998917450775,53.99999994913737
11225,1,70,25,77.23,74.27,35.0,80.49805535210504,75.91917764324032
11227,1,114,33,81.39,66.71,38.0,71.63324659298628,64.21474220012796
11227,2,114,34,78.39,68.82,38.0,71.63324659298628,64.21474220012796
11227,3,114,35,77.45828,65.540855,38.0,71.63324659298628,64.21474220012796
11228,1,39,39,73.11,68.03,39.0,68.16999816894531,66.16999816894531
11233,1,53,28,76.4,64.08,26.5,72.57321891138109,64.42754201420018
11233,2,53,25,73.1,60.9,26.5,72.57321891138109,64.42754201420018
11234,1,214,34,74.11,65.54,35.666666666666664,71.68191086107,66.69583364633414
11234,3,214,34,75.0,72.79,35.666666666666664,71.68191086107,66.69583364633414
11234,4,214,34,78.06,65.47,35.666666666666664,71.68191086107,66.69583364633414
11234,5,214,34,76.9,73.03,35.666666666666664,71.68191086107,66.69583364633414
11235,1,39,40,79.39,63.13,39.0,72.36000061035156,65.3499984741211
11238,1,32,32,75.7,68.09,32.0,69.0,69.0
11239,1,71,36,72.61,61.63,35.5,72.08408396731141,62.94537599625126
11239,2,71,35,79.65,68.71,35.5,72.08408396731141,62.94537599625126
11247,1,64,29,63.07,55.96,32.0,66.00000177427779,66.99999965320934
11247,2,64,35,68.54,57.0,32.0,66.00000177427779,66.99999965320934
11248,1,154,38,70.95,72.46,38.5,74.93639923095704,69.92092363457931
11248,3,154,39,74.76,68.67,38.5,74.93639923095704,69.92092363457931
11248,4,154,38,71.14,60.23,38.5,74.93639923095704,69.92092363457931
11248,2,154,39,79.43618,66.25912,38.5,74.93639923095704,69.92092363457931
11249,1,20,20,82.72,67.33,20.0,77.47000122070312,69.47000122070312
11250,1,125,38,75.29,68.0,31.25,61.999999112861104,60.00000166618961
11250,2,125,36,73.67,67.88,31.25,61.999999112861104,60.00000166618961
11250,3,125,36,72.38,65.76,31.25,61.999999112861104,60.00000166618961
11251,1,10,10,84.44,75.22,10.0,86.86000061035156,79.56999969482422
11256,1,30,30,77.56,71.89,30.0,72.0,70.0
11257,1,21,21,67.48,62.24,21.0,75.19000244140625,69.63999938964844
11258,1,59,23,77.8,71.85,29.5,72.60418789885765,76.43976504303689
11258,2,59,25,72.2,72.15,29.5,72.60418789885765,76.43976504303689
11259,1,58,19,78.04,67.33,29.0,76.19999864366319,63.777779473198784
11259,2,58,21,82.54,61.79,29.0,76.19999864366319,63.777779473198784
11281,1,29,29,85.38,76.46,29.0,83.44999694824219,82.36000061035156
11307,1,30,30,74.59,75.27,30.0,69.0,67.0
11317,1,28,28,73.88,66.31,28.0,70.16999816894531,67.75
21005,1,22,22,81.0,69.39,22.0,82.6500015258789,54.40999984741211
21006,1,63,31,81.72,65.0,31.5,75.99999915228949,58.999999653209336
21006,2,63,32,78.92,62.17,31.5,75.99999915228949,58.999999653209336
21010,1,18,18,71.29,62.5,18.0,65.56999969482422,62.900001525878906
21012,1,33,33,84.0,67.0,33.0,79.9000015258789,57.5
21013,1,24,24,88.2,87.2,24.0,78.36000061035156,75.36000061035156
21021,1,21,21,76.25,66.38,21.0,78.75,70.5
21026,1,95,26,75.12,74.42,31.666666666666668,74.99999930641867,73.0000001059638
21026,2,95,25,71.83,69.54,31.666666666666668,74.99999930641867,73.0000001059638
21026,3,95,26,68.59,57.26,31.666666666666668,74.99999930641867,73.0000001059638
21026,4,95,9,74.67,66.5,31.666666666666668,74.99999930641867,73.0000001059638
21028,1,42,27,65.6,62.41,21.0,59.029998779296875,61.630001068115234
21029,1,42,22,65.91,60.87,21.0,72.0,68.0
21029,2,42,20,71.0,59.31,21.0,72.0,68.0
21030,1,42,33,64.72,57.69,21.0,61.63999938964844,56.86000061035156
21031,2,52,26,73.84,63.85,26.0,68.34482837545461,69.25827473607556
21031,1,52,26,76.11539,72.15,26.0,68.34482837545461,69.25827473607556
21032,1,51,24,70.0,55.73,25.5,71.90558145212573,65.74581128497456
21032,2,51,27,68.25,59.35,25.5,71.90558145212573,65.74581128497456
21041,1,23,23,85.0,69.0,23.0,81.5,70.12000274658203
21042,1,37,26,78.38,51.1,37.0,73.06999969482422,55.63999938964844
21043,1,45,23,77.86,61.91,22.5,79.48853599734423,65.41414567900867
21043,2,45,22,82.36,58.57,22.5,79.48853599734423,65.41414567900867
21048,1,81,27,70.18,72.0,27.0,73.0000023712983,67.99999879535876
21048,2,81,26,71.04,62.2,27.0,73.0000023712983,67.99999879535876
21048,3,81,28,75.92,69.64,27.0,73.0000023712983,67.99999879535876
21050,1,54,26,77.43,67.56,27.0,83.00000127156575,66.9999984105428
21050,2,54,28,85.36,72.04,27.0,83.00000127156575,66.9999984105428
21052,1,24,24,84.23,65.77,24.0,86.38999938964844,66.72000122070312
21057,2,51,25,88.87,71.95,25.5,79.07615720308743,71.29372794955384
21057,1,51,26,83.3596,66.404,25.5,79.07615720308743,71.29372794955384
21064,1,52,25,70.0,56.5,26.0,69.56891982619827,59.844102712777946
21064,2,52,27,69.08,54.74,26.0,69.56891982619827,59.844102712777946
21065,1,14,14,86.0,71.0,14.0,74.4000015258789,65.5999984741211
21067,1,45,21,62.43,64.25,22.5,61.80736883063065,62.21500015258789
21067,2,45,24,61.83,58.73,22.5,61.80736883063065,62.21500015258789
21068,2,59,30,72.83,56.7,29.5,71.16900215148925,70.48499908447266
21068,1,59,29,69.54862,64.41035,29.5,71.16900215148925,70.48499908447266
21069,1,114,34,67.31,58.69,38.0,66.9312184209409,65.06034509066878
21069,3,114,36,71.84,69.13,38.0,66.9312184209409,65.06034509066878
21069,2,114,33,68.12258,68.19774,38.0,66.9312184209409,65.06034509066878
21070,1,120,36,57.91,55.0,40.0,69.27134833175145,71.48933270772298
21070,2,120,35,72.2,69.6,40.0,69.27134833175145,71.48933270772298
21070,3,120,35,64.16267,57.96875,40.0,69.27134833175145,71.48933270772298
21073,1,95,31,76.71,76.42,31.666666666666668,66.10747587333606,67.019320515753
21073,3,95,30,66.07,63.55,31.666666666666668,66.10747587333606,67.019320515753
21073,2,95,34,73.063,67.14939,31.666666666666668,66.10747587333606,67.019320515753
21074,1,42,21,44.45,37.8,21.0,58.0,58.2599983215332
21074,2,42,21,46.24,41.72,21.0,58.0,58.2599983215332
21077,1,25,25,57.59,46.27,25.0,56.81999969482422,52.72999954223633
21078,1,85,29,62.33,57.58,28.333333333333332,69.00000061859956,60.00000089174741
21078,2,85,29,70.75,55.36,28.333333333333332,69.00000061859956,60.00000089174741
21078,3,85,27,72.19,59.83,28.333333333333332,69.00000061859956,60.00000089174741
21079,1,31,31,57.0,48.0,31.0,52.36000061035156,52.22999954223633
21080,1,24,24,69.46,59.46,24.0,69.94000244140625,59.90999984741211
21081,1,24,24,65.0,51.33,24.0,64.8499984741211,52.54999923706055
21088,1,35,35,78.07,70.97,35.0,82.00000099513842,74.99999701458475
21089,1,65,33,70.83,68.94,32.5,74.86750068664551,72.86918077312532
21089,2,65,32,75.53,80.47,32.5,74.86750068664551,72.86918077312532
21090,1,29,21,78.0,69.0,29.0,70.86000061035156,73.6500015258789
21091,1,22,22,79.67,60.61,22.0,84.22000122070312,72.77999877929688
21093,1,41,20,80.53,71.56,20.5,79.56999969482422,70.16999816894531
21093,2,41,21,84.57,67.6,20.5,79.56999969482422,70.16999816894531
21094,1,80,41,75.05,58.38,40.0,74.00000048287308,61.99999885559082
21094,2,80,39,76.42,61.66,40.0,74.00000048287308,61.99999885559082
21095,1,22,22,77.95,69.18,22.0,72.0,51.849998474121094
21096,1,60,23,82.61,68.91,30.0,81.0,67.0
21096,2,60,24,83.04,76.13,30.0,81.0,67.0
21097,1,53,27,80.14,62.29,26.5,81.0,71.71263042249177
21097,2,53,26,79.846,59.452,26.5,81.0,71.71263042249177
21102,1,65,33,84.91,72.97,32.5,76.5709062056108,73.74021828692892
21102,2,65,32,85.53,77.2,32.5,76.5709062056108,73.74021828692892
21105,1,18,18,81.59,69.29,18.0,79.5999984741211,73.80000305175781
21111,1,33,22,65.75,65.9,33.0,70.0,72.0
21112,1,94,30,73.08,54.46,31.333333333333332,72.79976564295151,65.6217638801126
21112,2,94,31,68.96,55.61,31.333333333333332,72.79976564295151,65.6217638801126
21112,3,94,33,74.112595,48.88741,31.333333333333332,72.79976564295151,65.6217638801126
21114,1,20,20,78.59,70.12,20.0,84.36000061035156,75.44000244140625
21116,1,15,15,84.53,69.87,15.0,74.37000274658203,65.68000030517578
21117,2,72,29,68.54,74.83,36.0,63.937165133158366,67.15183099110921
21117,1,72,30,71.51408,81.17,36.0,63.937165133158366,67.15183099110921
21118,1,88,37,78.39,70.79,29.333333333333332,66.92444525824652,70.58509250856795
21118,2,88,37,76.2,65.86,29.333333333333332,66.92444525824652,70.58509250856795
21119,1,30,20,72.0,47.0,30.0,65.58999633789062,46.72999954223633
21123,1,17,17,77.81,77.71,17.0,76.73999786376953,71.22000122070312
21126,1,20,20,79.74,76.21,20.0,75.61000061035156,73.88999938964844
21127,2,46,21,59.88,52.29,23.0,60.327748966217044,57.02350111007691
21127,1,46,25,74.902,68.4035,23.0,60.327748966217044,57.02350111007691
21130,1,23,23,65.83,53.92,23.0,75.04000091552734,75.30000305175781
21132,1,66,28,85.4,75.04,33.0,82.84564169859274,71.17795132368039
21132,2,66,28,80.391304,72.86957,33.0,82.84564169859274,71.17795132368039
21134,1,23,23,80.63,73.37,23.0,70.37999725341797,48.619998931884766
21137,1,87,29,74.45,60.62,29.0,71.04151819929292,69.45443117165867
21137,3,87,30,71.29,60.71,29.0,71.04151819929292,69.45443117165867
21137,2,87,28,77.113335,61.83,29.0,71.04151819929292,69.45443117165867
21138,1,25,25,75.73,58.18,25.0,61.119998931884766,53.459999084472656
21141,1,16,16,80.88,73.81,16.0,77.44000244140625,63.61000061035156
21144,1,51,25,83.57,82.3,25.5,85.0000004359654,84.00000087193081
21144,2,51,26,83.88,77.63,25.5,85.0000004359654,84.00000087193081
21145,2,82,27,86.42,85.27,27.333333333333332,80.93726172196237,76.14747226112767
21145,3,82,29,85.0,78.86,27.333333333333332,80.93726172196237,76.14747226112767
21145,1,82,26,83.58,76.00154,27.333333333333332,80.93726172196237,76.14747226112767
21146,1,48,24,66.85,68.0,24.0,76.32999801635742,66.71500015258789
21146,2,48,24,75.0,63.7,24.0,76.32999801635742,66.71500015258789
21147,1,124,39,77.16,71.41,31.0,77.0000012352353,76.99999992802458
21147,2,124,38,78.33,68.56,31.0,77.0000012352353,76.99999992802458
21147,3,124,37,72.47,73.42,31.0,77.0000012352353,76.99999992802458
21148,2,42,22,64.15,48.7,21.0,61.029998779296875,61.68000030517578
21148,1,42,20,63.842106,47.263157,21.0,61.029998779296875,61.68000030517578
21149,1,92,31,66.83,54.35,30.666666666666668,70.33864386607024,69.36131023969807
21149,2,92,30,62.54,55.66,30.666666666666668,70.33864386607024,69.36131023969807
21149,3,92,31,74.52,62.64,30.666666666666668,70.33864386607024,69.36131023969807
21151,1,120,40,79.53,70.44,40.0,79.99999845944919,78.0000004359654
21151,2,120,40,76.77,68.92,40.0,79.99999845944919,78.0000004359654
21151,3,120,40,81.61,72.75,40.0,79.99999845944919,78.0000004359654
21153,1,24,24,74.0,62.0,24.0,69.47000122070312,62.16999816894531
21160,1,41,27,73.11,62.17,20.5,69.5199966430664,62.33000183105469
21160,2,41,27,60.67,43.26,20.5,69.5199966430664,62.33000183105469
21162,1,52,40,64.0,60.13,26.0,72.33222028944228,69.33222311514395
21163,1,26,26,69.04,53.79,26.0,65.0,53.0
21166,1,23,24,85.65,67.61,23.0,78.16000366210938,74.94000244140625
21168,1,43,21,84.56,73.33,21.5,76.38190351213727,63.55860590380291
21168,2,43,22,81.44,72.71714,21.5,76.38190351213727,63.55860590380291
21171,1,23,23,88.21,78.53,23.0,88.13999938964844,82.80999755859375
21173,1,34,34,79.79,63.97,34.0,81.5199966430664,71.12000274658203
21175,2,42,22,76.78,64.5,21.0,75.82058805577896,65.05457414899554
21175,1,42,20,79.098,59.857143,21.0,75.82058805577896,65.05457414899554
21176,1,12,12,68.8,63.91,12.0,84.0,74.69000244140625
21178,1,48,27,73.17,57.71,24.0,62.47500228881836,56.545000076293945
21178,2,48,21,57.170418,64.1584,24.0,62.47500228881836,56.545000076293945
21179,1,113,34,72.03,65.87,37.666666666666664,65.34341860421097,61.79451253937512
21179,2,113,32,58.11,58.75,37.666666666666664,65.34341860421097,61.79451253937512
21179,3,113,32,71.69,64.43,37.666666666666664,65.34341860421097,61.79451253937512
21181,1,83,37,84.32,69.31,27.666666666666668,76.00000180019421,76.00000060688366
21181,2,83,34,76.54,64.61,27.666666666666668,76.00000180019421,76.00000060688366
21182,2,54,25,61.63,55.62,27.0,68.41708984375,69.15661103846664
21182,1,54,29,66.10667,52.761177,27.0,68.41708984375,69.15661103846664
21184,1,46,23,75.86,71.68,23.0,67.01862813912186,67.41528334707584
21184,2,46,23,76.89,77.21,23.0,67.01862813912186,67.41528334707584
21185,2,38,19,73.89,57.11,38.0,68.41000366210938,64.86000061035156
21185,1,38,19,70.11,60.89,38.0,68.41000366210938,64.86000061035156
21190,1,72,32,57.41,56.58,36.0,58.03999900817871,60.60337958537357
21190,2,72,32,67.65,65.66,36.0,58.03999900817871,60.60337958537357
21191,1,128,40,75.24,71.86,32.0,70.98262324098681,69.82523745582218
21191,2,128,40,75.14,72.03,32.0,70.98262324098681,69.82523745582218
21191,3,128,39,72.8,69.45,32.0,70.98262324098681,69.82523745582218
21192,1,81,36,64.47,58.0,27.0,57.000001179088244,58.0
21192,2,81,36,55.92,51.11,27.0,57.000001179088244,58.0
21194,1,86,29,58.7,57.33,28.666666666666668,62.47613993862219,59.89842250890899
21194,2,86,29,66.97,61.06,28.666666666666668,62.47613993862219,59.89842250890899
21194,3,86,28,87.606,81.246,28.666666666666668,62.47613993862219,59.89842250890899
21195,1,48,21,64.83,55.04,24.0,57.84565287050994,50.21826105532439
21195,2,48,27,58.71,41.96,24.0,57.84565287050994,50.21826105532439
21196,1,41,20,62.68,44.8,20.5,55.189998626708984,55.7599983215332
21196,2,41,21,55.32,39.05263,20.5,55.189998626708984,55.7599983215332
21200,1,24,24,82.67,81.5,24.0,75.79000091552734,67.55000305175781
21201,1,27,14,62.54,60.08,27.0,61.250625252723694,58.09483903454196
21201,2,27,13,54.67,47.5,27.0,61.250625252723694,58.09483903454196
21203,1,56,27,77.89,69.47,28.0,77.00000190734863,78.0
21203,2,56,29,74.74,65.85,28.0,77.00000190734863,78.0
21204,1,27,27,74.89,65.11,27.0,73.30999755859375,57.52000045776367
21205,1,75,36,72.13,68.67,37.5,72.99999876022339,72.99999934871022
21205,2,75,39,74.97,63.92,37.5,72.99999876022339,72.99999934871022
21206,1,35,35,72.21,62.79,35.0,67.63999938964844,65.33000183105469
21208,1,60,27,64.67,60.3,30.0,65.00000193967658,64.99999928878526
21208,2,60,33,72.25,64.59,30.0,65.00000193967658,64.99999928878526
21209,1,75,38,67.74,62.38,37.5,71.0977069041768,74.0971439906529
21209,2,75,37,76.75,74.83,37.5,71.0977069041768,74.0971439906529
21210,1,66,33,71.62,69.38,33.0,69.00000054495675,64.99999902603474
21210,2,66,33,65.83,67.87,33.0,69.00000054495675,64.99999902603474
21211,1,22,22,58.2,66.43,22.0,62.75,65.8499984741211
21212,1,56,28,74.6,66.4,28.0,71.00000254313152,66.00000113028067
21212,2,56,28,65.36,67.93,28.0,71.00000254313152,66.00000113028067
21213,1,22,22,80.9,72.33,22.0,64.7300033569336,63.470001220703125
21214,1,34,34,80.0,71.0,34.0,79.19977637396919,73.50318145751953
21215,1,41,21,82.05,70.67,20.5,79.64500045776367,70.75
21215,2,41,20,85.0,72.0,20.5,79.64500045776367,70.75
21221,1,52,25,73.47,67.33,26.0,76.0,78.999999515594
21221,2,52,27,78.58,75.17,26.0,76.0,78.999999515594
21227,2,109,32,81.29,60.52,36.333333333333336,77.76045689438328,62.52954465692694
21227,3,109,31,71.65,49.58,36.333333333333336,77.76045689438328,62.52954465692694
21227,1,109,31,80.33741,59.99286,36.333333333333336,77.76045689438328,62.52954465692694
21229,1,12,12,77.27,50.17,12.0,80.94000244140625,79.3499984741211
21235,1,25,25,63.0,44.0,25.0,62.0,51.27000045776367
21236,1,44,24,75.76,63.0,22.0,67.66999816894531,70.05999755859375
21236,2,44,20,64.29,62.94,22.0,67.66999816894531,70.05999755859375
21241,1,43,22,76.65,65.9,21.5,69.61617279052734,63.17404199153819
